instance,Frac_Neg_Body,Frac_Pos_Body,Frac_Unary_Rules,Frac_Binary_Rules,Frac_Ternary_Rules,Frac_Integrity_Rules,Tight,Problem_Variables,Free_Problem_Variables,Assigned_Problem_Variables,Constraints,Constraints/Vars,Created_Bodies,Program_Atoms,SCCS,Nodes_in_Positive_BADG,Rules,Normal_Rules,Cardinality_Rules,Choice_Rules,Weight_Rules,Frac_Normal_Rules,Frac_Cardinality_Rules,Frac_Choice_Rules,Frac_Weight_Rules,Equivalences,Atom-Atom_Equivalences,Body-Body_Equivalences,Other_Equivalences,Frac_Atom-Atom_Equivalences,Frac_Body-Body_Equivalences,Frac_Other_Equivalences,Binary_Constraints,Ternary_Constraints,Other_Constraints,Frac_Binary_Constraints,Frac_Ternary_Constraints,Frac_Other_Constraints,Choices-1,Conflicts/Choices-1,Avg_Conflict_Levels-1,Avg_LBD_Levels-1,Learnt_from_Conflict-1,Learnt_from_Loop-1,Frac_Learnt_from_Conflict-1,Frac_Learnt_from_Loop-1,Literals_in_Conflict_Nogoods-1,Literals_in_Loop_Nogoods-1,Frac_Literals_in_Conflict_Nogoods-1,Frac_Literals_in_Loop_Nogoods-1,Removed_Nogoods-1,Learnt_Binary-1,Learnt_Ternary-1,Learnt_Others-1,Frac_Removed_Nogood-1,Frac_Learnt_Binary-1,Frac_Learnt_Ternary-1,Frac_Learnt_Others-1,Skipped_Levels_while_Backjumping-1,Avg_Skipped_Levels_while_Backjumping-1,Longest_Backjumping-1,Running_Avg_Conflictlevel-1,Running_Avg_LBD-1
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_15_75_1235849326_0_k=3_v=7_e=20_unsat.gph,1,0.2569,0.9212,0.2271,0.0319,0.6835,0.0596,0,1342,1257,85,4398,3.2772,1072,678,3,540,1409,1352,36,18,3,0.9595,0.0256,0.0128,0.0021,775,322,3,450,0.4155,0.0039,0.5806,3147,1128,123,0.7156,0.2565,0.028,643,0.7978,15.1209,7.7953,513,0,1.0,0.0,10974,0,1.0,0.0,336,0,0,513,0.655,0.0,0.0,1.0,633,1.2339,5,13.91,7.41
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_25_300_1235843609_0_k=3_v=8_e=15_unsat.gph,1,0.2519,0.9647,0.2398,0.0127,0.722,0.0261,0,4857,4722,135,16628,3.4235,3872,2343,3,1950,5129,5042,56,28,3,0.983,0.0109,0.0055,0.0006,2655,1232,3,1420,0.464,0.0011,0.5348,11922,4503,203,0.717,0.2708,0.0122,660,0.7758,14.2461,6.2949,512,0,1.0,0.0,6746,0,1.0,0.0,0,0,0,512,0.0,0.0,0.0,1.0,650,1.2695,4,13.27,6.09
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_24_250_1235873539_0_k=3_v=9_e=15_unsat.gph,1,0.2523,0.9597,0.2384,0.0146,0.7179,0.0299,0,4093,3963,130,13989,3.4178,3262,1984,3,1644,4317,4233,54,27,3,0.9805,0.0125,0.0063,0.0007,2247,1031,3,1213,0.4588,0.0013,0.5398,10041,3753,195,0.7178,0.2683,0.0139,734,0.7016,14.7806,6.5417,515,0,1.0,0.0,6567,0,1.0,0.0,0,0,0,515,0.0,0.0,0.0,1.0,725,1.4078,5,13.2,6.45
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.39.lp,1,0.4373,0.688,0.2531,0.232,0.1359,0.1842,0,1431,1064,367,2180,1.5234,1363,1622,1,498,1987,1340,525,122,0,0.6744,0.2642,0.0614,0.0,2798,566,0,2232,0.2023,0.0,0.7977,1188,52,940,0.545,0.0239,0.4312,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.19.lp,1,0.435,0.6874,0.2547,0.2075,0.1425,0.1803,0,1660,1254,406,2521,1.5187,1540,1842,1,567,2246,1470,641,135,0,0.6545,0.2854,0.0601,0.0,3130,613,0,2517,0.1958,0.0,0.8042,1332,72,1117,0.5284,0.0286,0.4431,1406,0.3642,18.5352,4.2754,512,0,1.0,0.0,5807,0,1.0,0.0,0,21,41,450,0.0,0.041,0.0801,0.8789,1395,2.7246,17,15.13,4.94
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.6.lp,1,0.4408,0.6887,0.2505,0.2239,0.2143,0.1903,0,1352,994,358,2041,1.5096,1288,1520,1,465,1876,1236,521,119,0,0.6588,0.2777,0.0634,0.0,2628,513,0,2115,0.1952,0.0,0.8048,1074,94,873,0.5262,0.0461,0.4277,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.16.lp,1,0.4431,0.6896,0.2499,0.2549,0.1821,0.1933,0,1246,900,346,1891,1.5177,1225,1441,1,440,1785,1226,444,115,0,0.6868,0.2487,0.0644,0.0,2534,519,0,2015,0.2048,0.0,0.7952,1043,67,781,0.5516,0.0354,0.413,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.26.lp,1,0.4364,0.6879,0.2543,0.2204,0.1381,0.1821,0,1525,1143,382,2319,1.5207,1434,1712,1,526,2092,1392,573,127,0,0.6654,0.2739,0.0607,0.0,2932,585,0,2347,0.1995,0.0,0.8005,1246,60,1013,0.5373,0.0259,0.4368,1322,0.3873,16.3125,4.3535,512,0,1.0,0.0,4581,0,1.0,0.0,0,17,41,454,0.0,0.0332,0.0801,0.8867,1310,2.5586,28,11.14,4.42
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.2.lp,1,0.4444,0.6903,0.2494,0.2559,0.1961,0.195,0,1191,857,334,1803,1.5139,1172,1376,1,420,1708,1172,425,111,0,0.6862,0.2488,0.065,0.0,2422,493,0,1929,0.2036,0.0,0.7964,994,68,741,0.5513,0.0377,0.411,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.8.lp,1,0.4419,0.6893,0.2507,0.2491,0.173,0.1912,0,1314,956,358,1995,1.5183,1281,1511,1,462,1867,1276,472,119,0,0.6834,0.2528,0.0637,0.0,2644,539,0,2105,0.2039,0.0,0.7961,1097,65,833,0.5499,0.0326,0.4175,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.21.lp,1,0.4364,0.6879,0.2542,0.2086,0.1624,0.1822,0,1565,1177,388,2371,1.515,1456,1738,1,534,2124,1388,607,129,0,0.6535,0.2858,0.0607,0.0,2960,577,0,2383,0.1949,0.0,0.8051,1248,78,1045,0.5264,0.0329,0.4407,1420,0.3613,17.5244,4.7349,513,0,1.0,0.0,5928,0,1.0,0.0,0,13,29,471,0.0,0.0253,0.0565,0.9181,1413,2.7544,37,12.58,5.15
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.31.lp,1,0.4382,0.6882,0.2528,0.2241,0.1637,0.1854,0,1535,1141,394,2329,1.5173,1454,1728,1,530,2120,1410,579,131,0,0.6651,0.2731,0.0618,0.0,2974,591,0,2383,0.1987,0.0,0.8013,1246,76,1007,0.535,0.0326,0.4324,1023,0.5005,10.4688,4.1836,512,0,1.0,0.0,5392,0,1.0,0.0,0,18,31,463,0.0,0.0352,0.0605,0.9043,1018,1.9883,25,13.29,4.27
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/random.2.lp,1,0.4139,0.6851,0.2873,0.1345,0.0315,0.1266,0,1871,1581,290,2899,1.5494,1533,2013,1,627,2283,1491,697,95,0,0.6531,0.3053,0.0416,0.0,3148,665,0,2483,0.2112,0.0,0.7888,1587,22,1290,0.5474,0.0076,0.445,641,0.7988,45.7188,28.2031,512,0,1.0,0.0,57203,0,1.0,0.0,0,0,0,512,0.0,0.0,0.0,1.0,602,1.1758,13,41.43,28.61
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.23.lp,1,0.4356,0.6877,0.2549,0.2166,0.1303,0.1807,0,1569,1181,388,2387,1.5214,1468,1756,1,540,2142,1421,592,129,0,0.6634,0.2764,0.0602,0.0,2998,597,0,2401,0.1991,0.0,0.8009,1280,58,1049,0.5362,0.0243,0.4395,1343,0.3812,17.127,5.0996,512,0,1.0,0.0,6267,0,1.0,0.0,0,15,25,472,0.0,0.0293,0.0488,0.9219,1335,2.6074,28,12.23,5.55
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/random.8.lp,1,0.4134,0.6853,0.2855,0.1357,0.0354,0.1279,0,1872,1578,294,2906,1.5524,1541,2012,1,620,2291,1493,701,97,0,0.6517,0.306,0.0423,0.0,3154,665,0,2489,0.2108,0.0,0.7892,1589,24,1293,0.5468,0.0083,0.4449,663,0.7722,44.0996,26.6543,512,0,1.0,0.0,51294,0,1.0,0.0,0,1,2,509,0.0,0.002,0.0039,0.9941,622,1.2148,5,43.26,24.71
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.20.lp,1,0.4346,0.6876,0.2561,0.2098,0.1226,0.1785,0,1626,1232,394,2473,1.5209,1508,1810,1,557,2202,1452,619,131,0,0.6594,0.2811,0.0595,0.0,3074,609,0,2465,0.1981,0.0,0.8019,1320,56,1097,0.5338,0.0226,0.4436,989,0.5177,18.1367,5.8008,512,0,1.0,0.0,7915,0,1.0,0.0,0,10,22,480,0.0,0.0195,0.043,0.9375,975,1.9043,29,14.64,6.12
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.46.lp,1,0.4332,0.6873,0.2572,0.2083,0.1004,0.1761,0,1654,1260,394,2521,1.5242,1528,1840,1,567,2232,1475,626,131,0,0.6608,0.2805,0.0587,0.0,3116,621,0,2495,0.1993,0.0,0.8007,1352,44,1125,0.5363,0.0175,0.4463,676,0.7574,15.7266,5.7285,512,0,1.0,0.0,12568,0,1.0,0.0,0,6,10,496,0.0,0.0117,0.0195,0.9688,664,1.2969,10,14.25,6.74
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.42.lp,1,0.4416,0.6888,0.2497,0.2538,0.1702,0.1918,0,1390,1008,382,2115,1.5216,1364,1606,1,491,1986,1364,495,127,0,0.6868,0.2492,0.0639,0.0,2820,579,0,2241,0.2053,0.0,0.7947,1168,68,879,0.5522,0.0322,0.4156,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.48.lp,1,0.4309,0.6866,0.2579,0.2007,0.0783,0.173,0,1700,1306,394,2597,1.5276,1556,1880,1,581,2272,1492,649,131,0,0.6567,0.2857,0.0577,0.0,3164,629,0,2535,0.1988,0.0,0.8012,1386,38,1173,0.5337,0.0146,0.4517,1232,0.4156,43.0547,8.7559,512,0,1.0,0.0,10677,0,1.0,0.0,0,6,20,486,0.0,0.0117,0.0391,0.9492,1189,2.3223,29,48.21,7.63
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/random.5.lp,1,0.4086,0.6832,0.2815,0.1328,0.0194,0.1272,0,1909,1613,296,2978,1.56,1570,2031,1,632,2320,1501,721,98,0,0.647,0.3108,0.0422,0.0,3178,660,0,2518,0.2077,0.0,0.7923,1624,17,1337,0.5453,0.0057,0.449,1217,0.4207,44.9004,17.0059,512,0,1.0,0.0,23095,0,1.0,0.0,0,0,6,506,0.0,0.0,0.0117,0.9883,1182,2.3086,42,36.98,18.82
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.12.lp,1,0.4467,0.69,0.2468,0.2926,0.1802,0.1999,0,1153,807,346,1759,1.5256,1186,1382,1,420,1726,1236,375,115,0,0.7161,0.2173,0.0666,0.0,2490,533,0,1957,0.2141,0.0,0.7859,1016,54,689,0.5776,0.0307,0.3917,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.15.lp,1,0.434,0.6873,0.2559,0.2004,0.1338,0.1781,0,1732,1317,415,2630,1.5185,1593,1912,1,589,2325,1512,675,138,0,0.6503,0.2903,0.0594,0.0,3232,630,0,2602,0.1949,0.0,0.8051,1382,72,1176,0.5255,0.0274,0.4471,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.32.lp,1,0.4373,0.6882,0.2544,0.2255,0.1351,0.1828,0,1425,1064,361,2168,1.5214,1349,1610,1,494,1969,1319,530,120,0,0.6699,0.2692,0.0609,0.0,2768,558,0,2210,0.2016,0.0,0.7984,1170,58,940,0.5397,0.0268,0.4336,1009,0.5074,8.8145,4.0273,512,0,1.0,0.0,6134,0,1.0,0.0,0,24,19,469,0.0,0.0469,0.0371,0.916,1001,1.9551,23,7.56,4.01
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.22.lp,1,0.4387,0.6884,0.2532,0.2339,0.1474,0.1855,0,1450,1074,376,2205,1.5207,1386,1648,1,505,2022,1365,532,125,0,0.6751,0.2631,0.0618,0.0,2850,577,0,2273,0.2025,0.0,0.7975,1200,60,945,0.5442,0.0272,0.4286,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.44.lp,1,0.4411,0.6889,0.2512,0.235,0.1914,0.1899,0,1454,1066,388,2201,1.5138,1398,1652,1,505,2038,1367,542,129,0,0.6708,0.2659,0.0633,0.0,2870,573,0,2297,0.1997,0.0,0.8003,1184,84,933,0.5379,0.0382,0.4239,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.30.lp,1,0.4372,0.6881,0.2541,0.2234,0.1413,0.183,0,1582,1182,400,2405,1.5202,1494,1782,1,547,2180,1455,592,133,0,0.6674,0.2716,0.061,0.0,3060,613,0,2447,0.2003,0.0,0.7997,1294,66,1045,0.538,0.0274,0.4345,1287,0.4002,19.0311,5.6699,515,0,1.0,0.0,7902,0,1.0,0.0,0,11,36,468,0.0,0.0214,0.0699,0.9087,1280,2.4854,25,12.41,6.18
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.37.lp,1,0.4378,0.6881,0.2531,0.225,0.1553,0.1847,0,1600,1191,409,2430,1.5188,1515,1802,1,553,2209,1473,600,136,0,0.6668,0.2716,0.0616,0.0,3100,618,0,2482,0.1994,0.0,0.8006,1306,72,1052,0.5374,0.0296,0.4329,1347,0.3801,19.2676,5.0586,512,0,1.0,0.0,6193,0,1.0,0.0,0,19,23,470,0.0,0.0371,0.0449,0.918,1333,2.6035,20,24.93,5.04
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.18.lp,1,0.4351,0.6875,0.2547,0.1989,0.16,0.1804,0,1572,1190,382,2381,1.5146,1448,1732,1,533,2112,1364,621,127,0,0.6458,0.294,0.0601,0.0,2932,565,0,2367,0.1927,0.0,0.8073,1238,82,1061,0.5199,0.0344,0.4456,1553,0.3297,21.4277,4.9492,512,0,1.0,0.0,4807,0,1.0,0.0,0,14,38,460,0.0,0.0273,0.0742,0.8984,1541,3.0098,37,17.57,5.77
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.7.lp,1,0.438,0.6882,0.2534,0.2249,0.1536,0.1846,0,1399,1041,358,2125,1.5189,1326,1578,1,484,1934,1290,525,119,0,0.667,0.2715,0.0615,0.0,2716,543,0,2173,0.1999,0.0,0.8001,1140,66,919,0.5365,0.0311,0.4325,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.40.lp,1,0.4363,0.6883,0.2558,0.2163,0.1279,0.1805,0,1351,1017,334,2053,1.5196,1263,1513,1,465,1845,1225,509,111,0,0.664,0.2759,0.0602,0.0,2582,515,0,2067,0.1995,0.0,0.8005,1101,51,901,0.5363,0.0248,0.4389,1138,0.4499,11.7422,4.7227,512,0,1.0,0.0,5850,0,1.0,0.0,339,19,27,466,0.6621,0.0371,0.0527,0.9102,1130,2.207,25,10.92,4.86
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.41.lp,1,0.4386,0.6883,0.2525,0.2285,0.1622,0.1862,0,1532,1135,397,2326,1.5183,1459,1732,1,531,2127,1422,573,132,0,0.6685,0.2694,0.0621,0.0,2990,598,0,2392,0.2,0.0,0.8,1250,76,1000,0.5374,0.0327,0.4299,1133,0.4519,13.9355,4.2324,512,0,1.0,0.0,6014,0,1.0,0.0,0,27,51,434,0.0,0.0527,0.0996,0.8477,1125,2.1973,23,9.77,3.86
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.33.lp,1,0.4412,0.6892,0.2512,0.2539,0.1506,0.19,0,1318,960,358,2007,1.5228,1289,1523,1,466,1879,1296,464,119,0,0.6897,0.2469,0.0633,0.0,2668,551,0,2117,0.2065,0.0,0.7935,1117,53,837,0.5566,0.0264,0.417,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.30_7,1,0.0398,0.884,0.015,0.2293,0.6057,0.2965,1,13913,9330,4583,31218,2.2438,14580,6459,0,0,15832,15315,487,30,0,0.9673,0.0308,0.0019,0.0,9453,620,816,8017,0.0656,0.0863,0.8481,20881,8483,1854,0.6689,0.2717,0.0594,2247,0.2283,30.5984,4.0526,513,0,1.0,0.0,3391,0,1.0,0.0,0,51,101,361,0.0,0.0994,0.1969,0.7037,2225,4.3372,47,25.86,4.94
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.73_7,1,0.0368,0.8848,0.013,0.2238,0.6114,0.2977,1,34206,22943,11263,76812,2.2456,35459,15443,0,0,38297,37049,1175,73,0,0.9674,0.0307,0.0019,0.0,39636,1348,1988,36300,0.034,0.0502,0.9158,51325,20893,4594,0.6682,0.272,0.0598,2131,0.2403,92.1309,3.5234,512,0,1.0,0.0,4253,0,1.0,0.0,0,60,57,395,0.0,0.1172,0.1113,0.7715,1986,3.8789,83,127.44,3.41
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.83_7,1,0.0366,0.8848,0.0129,0.2234,0.6118,0.2979,1,38893,26073,12820,87290,2.2444,40301,17531,0,0,43511,42093,1335,83,0,0.9674,0.0307,0.0019,0.0,54708,1518,2260,50930,0.0277,0.0413,0.9309,58322,23742,5226,0.6681,0.272,0.0599,1915,0.2674,93.9141,3.4141,512,0,1.0,0.0,3843,0,1.0,0.0,0,44,81,387,0.0,0.0859,0.1582,0.7559,1783,3.4824,79,142.73,3.38
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.127_7,1,0.0357,0.885,0.0123,0.2223,0.613,0.2978,1,60449,40705,19744,136457,2.2574,61729,26733,0,0,66571,64405,2039,127,0,0.9675,0.0306,0.0019,0.0,38963,2169,3332,33462,0.0557,0.0855,0.8588,91154,37115,8188,0.668,0.272,0.06,4286,0.1199,125.6887,3.3444,514,0,1.0,0.0,3082,0,1.0,0.0,0,110,100,304,0.0,0.214,0.1946,0.5914,4143,8.0603,120,150.78,3.62
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.32_7,1,0.0399,0.8841,0.015,0.2288,0.606,0.297,1,14592,9713,4879,32470,2.2252,15530,6874,0,0,16854,16303,519,32,0,0.9673,0.0308,0.0019,0.0,21196,689,914,19593,0.0325,0.0431,0.9244,21728,8808,1934,0.6692,0.2713,0.0596,1554,0.3295,28.0078,3.9023,512,0,1.0,0.0,3766,0,1.0,0.0,0,41,59,412,0.0,0.0801,0.1152,0.8047,1547,3.0215,39,15.36,4.26
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.120_7,1,0.0358,0.885,0.0124,0.2223,0.6131,0.2979,1,56767,38208,18559,128038,2.2555,58319,25268,0,0,62894,60847,1927,120,0,0.9675,0.0306,0.0019,0.0,50942,2092,3211,45639,0.0411,0.063,0.8959,85540,34820,7678,0.6681,0.272,0.06,4261,0.1202,96.5742,3.2324,512,0,1.0,0.0,3000,0,1.0,0.0,0,98,118,296,0.0,0.1914,0.2305,0.5781,4125,8.0566,113,124.18,2.99
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.113_7,1,0.0359,0.8849,0.0124,0.2225,0.6128,0.2978,1,53589,36075,17514,120819,2.2545,54922,23806,0,0,59241,57313,1815,113,0,0.9675,0.0306,0.0019,0.0,34669,1948,2978,29743,0.0562,0.0859,0.8579,80709,32880,7230,0.668,0.2721,0.0598,3814,0.1342,108.1777,3.2793,512,0,1.0,0.0,2864,0,1.0,0.0,0,85,123,304,0.0,0.166,0.2402,0.5938,3650,7.1289,106,169.38,3.81
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.87_7,1,0.0363,0.8848,0.0127,0.2232,0.6121,0.2977,1,41156,27692,13464,92710,2.2526,42275,18371,0,0,45635,44149,1399,87,0,0.9674,0.0307,0.0019,0.0,26766,1532,2301,22933,0.0572,0.086,0.8568,61942,25223,5545,0.6681,0.2721,0.0598,5652,0.0906,46.9258,3.4004,512,0,1.0,0.0,2996,0,1.0,0.0,0,91,90,331,0.0,0.1777,0.1758,0.6465,5644,11.0234,97,20.22,3.49
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.110_7,1,0.036,0.8849,0.0125,0.2225,0.6128,0.2979,1,51906,34856,17050,116746,2.2492,53450,23177,0,0,57656,55779,1767,110,0,0.9674,0.0306,0.0019,0.0,59618,1943,2955,54720,0.0326,0.0496,0.9178,77983,31773,6990,0.668,0.2722,0.0599,2313,0.2214,121.1504,3.582,512,0,1.0,0.0,3833,0,1.0,0.0,0,45,73,394,0.0,0.0879,0.1426,0.7695,2194,4.2852,105,167.69,3.85
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.93_7,1,0.0362,0.8849,0.0127,0.2229,0.6124,0.2977,1,43901,29536,14365,98962,2.2542,45194,19625,0,0,48773,47185,1495,93,0,0.9674,0.0307,0.0019,0.0,39552,1653,2493,35406,0.0418,0.063,0.8952,66125,26907,5930,0.6682,0.2719,0.0599,2380,0.2151,46.0918,3.7676,512,0,1.0,0.0,3328,0,1.0,0.0,0,31,90,391,0.0,0.0605,0.1758,0.7637,2285,4.4629,88,14.56,3.31
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.97_7,1,0.0362,0.8849,0.0126,0.2229,0.6124,0.2978,1,45851,30810,15041,103214,2.2511,47127,20460,0,0,50857,49201,1559,97,0,0.9674,0.0307,0.0019,0.0,52639,1716,2583,48340,0.0326,0.0491,0.9183,68954,28082,6178,0.6681,0.2721,0.0599,6338,0.0808,68.9863,3.2266,512,0,1.0,0.0,2786,0,1.0,0.0,0,79,138,295,0.0,0.1543,0.2695,0.5762,6307,12.3184,125,44.12,3.5
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.90_7,1,0.0363,0.8849,0.0127,0.223,0.6124,0.2977,1,42528,28609,13919,95825,2.2532,43734,18998,0,0,47204,45667,1447,90,0,0.9674,0.0307,0.0019,0.0,38277,1597,2397,34283,0.0417,0.0626,0.8957,64020,26066,5739,0.6681,0.272,0.0599,1340,0.3821,73.9258,3.6992,512,0,1.0,0.0,4405,0,1.0,0.0,0,24,76,412,0.0,0.0469,0.1484,0.8047,1249,2.4395,85,93.45,4.01
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.70_7,1,0.0369,0.8847,0.0131,0.224,0.6113,0.2976,1,32945,22152,10793,74139,2.2504,34006,14817,0,0,36736,35539,1127,70,0,0.9674,0.0307,0.0019,0.0,29837,1275,1874,26688,0.0427,0.0628,0.8945,49546,20159,4434,0.6683,0.2719,0.0598,1499,0.3429,83.6265,3.9397,514,0,1.0,0.0,4360,0,1.0,0.0,0,21,54,439,0.0,0.0409,0.1051,0.8541,1379,2.6829,67,108.1,4.35
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.77_7,1,0.0365,0.8848,0.0129,0.2236,0.6117,0.2976,1,36372,24480,11892,81949,2.2531,37424,16282,0,0,40413,39097,1239,77,0,0.9674,0.0307,0.0019,0.0,23727,1372,2042,20313,0.0578,0.0861,0.8561,54744,22302,4903,0.668,0.2721,0.0598,2003,0.2561,68.6101,3.5283,513,0,1.0,0.0,3419,0,1.0,0.0,0,42,81,390,0.0,0.0819,0.1579,0.7602,1930,3.7622,79,93.14,3.36
instances/asp/data/potassco-suite/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.80_7,1,0.0366,0.8848,0.0129,0.2235,0.6118,0.2978,1,37584,25226,12358,84472,2.2476,38858,16906,0,0,41958,40591,1287,80,0,0.9674,0.0307,0.0019,0.0,52780,1457,2162,49161,0.0276,0.041,0.9314,56432,22977,5063,0.6681,0.272,0.0599,2242,0.2284,101.8789,3.5176,512,0,1.0,0.0,3268,0,1.0,0.0,0,41,89,382,0.0,0.0801,0.1738,0.7461,2114,4.1289,76,133.17,3.75
